Filename 1,Filename 2,Max SSIM,Max nccorr,Max SSIM angle,Max nccorr angle,ROI 1 x,ROI 1 y,ROI 2 x,ROI 2 y
bat_111603_frame0116.jpg,airplane_93322_frame0053.jpg,0.9752917238633446,0.98618364,148,248,567,349,137,90
bat_111603_frame0116.jpg,airplane_96036_frame0122.jpg,0.8169398443234975,0.9866215,148,340,567,349,508,274
bat_111603_frame0118.jpg,airplane_115815_frame0061.jpg,0.9503716982496028,0.98481584,124,112,588,346,575,335
bat_111603_frame0118.jpg,airplane_12742_frame0082.jpg,0.9702330895278186,0.98700017,312,192,588,346,83,50
bat_111603_frame0118.jpg,airplane_16083_frame0007.jpg,0.9897338914007228,0.98830026,0,168,588,346,164,112
bat_111603_frame0118.jpg,airplane_17175_frame0269.jpg,0.9256501745238636,0.9848246,316,340,588,346,566,173
bat_111603_frame0118.jpg,airplane_17850_frame0035.jpg,0.9025383992521037,0.9822194,180,32,588,346,582,274
bat_111603_frame0118.jpg,airplane_20353_frame0035.jpg,0.9416926962541095,0.9840133,316,0,588,346,34,182
bat_111603_frame0118.jpg,airplane_28134_frame0113.jpg,0.9815118688618005,0.98171854,348,284,588,346,595,193
bat_111603_frame0118.jpg,airplane_28325_frame0104.jpg,0.9742402577189495,0.9859126,0,76,588,346,250,91
bat_111603_frame0118.jpg,airplane_288975_frame0149.jpg,0.8410616861302865,0.9832738,316,0,588,346,565,369
bat_111603_frame0118.jpg,airplane_34160_frame0189.jpg,0.8664965043744636,0.9867878,316,60,588,346,450,118
bat_111603_frame0118.jpg,airplane_39246_frame0067.jpg,0.8117138711217955,0.9855619,0,0,588,346,215,44
bat_111603_frame0118.jpg,airplane_44702_frame0047.jpg,0.9754018205185493,0.9852672,312,152,588,346,156,43
bat_111603_frame0118.jpg,airplane_51649_frame0096.jpg,0.9414472158840428,0.9824016,180,152,588,346,33,179
bat_111603_frame0118.jpg,airplane_62191_frame0126.jpg,0.9057235647896167,0.9782241,332,152,588,346,507,51
bat_111603_frame0118.jpg,airplane_63666_frame0185.jpg,0.9090833227403917,0.9856948,180,180,588,346,500,214
bat_111603_frame0118.jpg,airplane_63834_frame0118.jpg,0.9938650641388389,0.98810124,228,216,588,346,473,66
bat_111603_frame0118.jpg,airplane_64949_frame0106.jpg,0.8640685972014883,0.9858767,224,256,588,346,582,155
bat_111603_frame0118.jpg,airplane_73551_frame0010.jpg,0.9032704542083053,0.9848801,180,0,588,346,579,280
bat_111603_frame0118.jpg,airplane_76300_frame0172.jpg,0.9438352679296281,0.9875251,180,0,588,346,224,94
bat_111603_frame0118.jpg,airplane_81922_frame0029.jpg,0.9176770647914574,0.98415756,312,84,588,346,396,51
bat_111603_frame0118.jpg,airplane_82912_frame0040.jpg,0.5815475028618309,0.98620105,352,240,588,346,406,62
bat_111603_frame0118.jpg,airplane_85040_frame0209.jpg,0.9140168077332487,0.984858,180,60,588,346,523,189
bat_111603_frame0118.jpg,airplane_86113_frame0110.jpg,0.9265369544089662,0.9844588,316,84,588,346,587,371
bat_111603_frame0118.jpg,airplane_93322_frame0053.jpg,0.9995032822764811,0.98751014,356,152,588,346,137,90
