Filename 1,Filename 2,Max SSIM,Max nccorr,Max SSIM angle,Max nccorr angle,ROI 1 x,ROI 1 y,ROI 2 x,ROI 2 y
bat_111603_frame0116.jpg_bird_226646_frame0005.jp,g,0.8978873775847497,0.9809923,108,180,567,349,373,103
bat_111603_frame0116.jpg_bird_226646_frame0297.jp,g,0.7594285687878651,0.9865751,64,292,567,349,71,149
bat_111603_frame0116.jpg_bird_236653_frame0032.jp,g,0.8102090551627052,0.9847763,180,180,567,349,573,215
bat_111603_frame0116.jpg_bird_236653_frame0114.jp,g,0.9229121991108046,0.98116094,20,248,567,349,368,119
bat_111603_frame0116.jpg_bird_250439_frame0139.jp,g,0.5293833676212427,0.9814323,16,180,567,349,597,157
bat_111603_frame0116.jpg_bird_250439_frame0177.jp,g,0.7034858338798728,0.9797461,20,32,567,349,499,66
bat_111603_frame0116.jpg_bird_254284_frame0083.jp,g,0.7623889995823827,0.9697839,336,32,567,349,602,179
bat_111603_frame0116.jpg_bird_254284_frame0094.jp,g,0.7508244433738687,0.9836215,248,316,567,349,596,170
bat_111603_frame0116.jpg_bird_259525_frame0144.jp,g,0.6380109295641362,0.9829575,52,180,567,349,163,73
bat_111603_frame0116.jpg_bird_259525_frame0155.jp,g,0.6824215853065801,0.97780436,336,32,567,349,147,53
bat_111603_frame0116.jpg_bird_276789_frame0088.jp,g,0.8895626522148735,0.97938323,124,180,567,349,610,202
bat_111603_frame0116.jpg_bird_276789_frame0381.jp,g,0.9157635497178986,0.9798517,116,180,567,349,52,177
bat_111603_frame0116.jpg_bird_280023_frame0120.jp,g,0.7058065988661519,0.9793865,100,32,567,349,82,344
bat_111603_frame0116.jpg_bird_280023_frame0129.jp,g,0.814211560077373,0.9801618,80,32,567,349,45,332
bat_111603_frame0116.jpg_bird_283326_frame0064.jp,g,0.8828168071110977,0.9857696,124,340,567,349,540,325
bat_111603_frame0116.jpg_bird_283326_frame0112.jp,g,0.8134924675921898,0.98089445,132,180,567,349,457,198
bat_111603_frame0116.jpg_bird_284403_frame0102.jp,g,0.6352107289184192,0.98051536,128,180,567,349,576,312
bat_111603_frame0116.jpg_bird_284403_frame0139.jp,g,0.7644291432778945,0.9859495,296,340,567,349,473,236
bat_111603_frame0116.jpg_bird_290604_frame0091.jp,g,0.8212284612412662,0.9830718,112,180,567,349,589,191
bat_111603_frame0116.jpg_bird_290604_frame0131.jp,g,0.7632516461361591,0.9790984,112,180,567,349,490,128
bat_111603_frame0116.jpg_bird_320545_frame0125.jp,g,0.8078479063476934,0.9828729,204,180,567,349,539,50
bat_111603_frame0116.jpg_bird_320545_frame0127.jp,g,0.8136479691658964,0.9832033,204,32,567,349,539,47
bat_111603_frame0116.jpg_bird_352418_frame0177.jp,g,0.9628589682303779,0.98232156,324,180,567,349,110,263
bat_111603_frame0116.jpg_bird_352418_frame0223.jp,g,0.8181487870652093,0.98399884,132,180,567,349,48,226
